hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly
11,1,0,2,2,2,0,-0.1119,167,36,16,0
11,1,0,5,4,3,0,7.6763,176,44,11,1
11,1,0,3,4,3,0,-0.0846,164,39,8,0
11,1,0,2,1,2,1,-0.1014,157,39,9,0
11,1,0,2,3,3,3,-0.1224,176,44,11,0
11,1,0,2,1,3,2,-0.076,194,40,20,0
12,1,0,2,3,2,3,-0.0967,204,49,9,0
12,1,0,1,1,2,1,-0.1021,157,44,18,0
12,1,0,2,4,2,0,-0.0876,192,41,12,0
12,1,0,1,3,3,3,-0.1132,193,47,10,0
12,1,0,2,3,1,0,-0.1226,151,41,14,0
12,1,0,1,2,3,0,-0.1071,193,40,8,0
12,1,0,3,3,3,3,-0.1172,182,45,8,0
12,1,0,2,4,2,2,-0.1124,167,34,8,0
12,1,0,4,1,4,2,-0.1225,168,41,9,0
12,1,0,2,3,3,0,-0.1248,161,39,7,0
12,1,0,2,3,4,0,-0.1091,168,41,9,0
12,1,0,5,2,2,4,-0.0876,191,47,14,0
12,1,0,1,1,2,0,-0.0777,164,28,10,0
12,1,0,2,1,2,0,-0.1164,150,37,3,0
12,1,0,1,1,2,0,-0.1072,173,50,8,0
12,1,0,1,4,2,0,-0.1218,150,37,3,0
12,1,0,2,3,1,3,-0.0912,175,52,8,0
12,1,0,4,3,3,3,-0.1229,161,39,7,0
12,1,0,2,3,2,0,-0.1013,150,37,3,0
12,1,0,1,4,2,0,-0.0801,157,44,18,0
12,1,0,4,4,1,2,-0.1253,168,31,8,0
12,1,0,2,3,1,3,-0.0944,168,31,8,0
12,1,0,2,3,2,0,-0.1111,165,44,12,0
12,1,0,3,4,2,0,-0.1031,157,44,18,0
12,1,0,5,3,3,5,-0.0952,165,33,10,0
12,1,0,1,1,2,0,-0.1269,167,45,7,0
12,1,0,5,3,1,5,-0.1116,168,31,8,1
12,1,0,1,2,3,0,-0.1003,167,34,17,0
12,1,0,2,2,2,0,-0.1034,164,28,10,0
12,1,0,2,1,3,1,-0.1085,193,47,10,0
12,1,0,3,2,2,0,-0.1116,186,42,7,0
12,1,0,1,4,3,0,-0.125,176,44,11,0
12,1,0,2,3,3,0,-0.0914,182,45,8,0
12,1,0,5,3,4,5,-0.1155,160,34,11,0
13,1,0,3,1,3,2,-0.1176,167,34,17,0
13,1,0,1,3,4,3,-0.0909,169,49,8,0
13,1,0,2,1,2,2,-0.1268,191,47,14,0
13,1,0,5,2,2,3,-0.1102,150,37,3,1
13,1,0,1,3,3,0,-0.1125,165,41,16,0
13,1,0,4,3,3,3,-0.1106,182,45,8,0
13,1,0,1,1,3,1,-0.1203,192,43,14,0
13,1,0,1,3,3,0,-0.1256,184,38,7,0
13,1,0,5,4,1,0,7.6491,189,49,15,1
13,1,0,1,1,3,0,-0.1102,165,25,16,0
13,1,0,1,3,2,3,-0.1262,174,41,9,0
13,1,0,4,4,3,2,-0.1212,177,49,9,0
13,1,0,1,3,2,0,-0.1102,185,47,7,0
13,1,0,2,2,3,0,-0.1046,159,36,11,0
13,1,0,2,2,3,0,-0.1033,172,47,9,0
13,1,0,1,3,3,3,-0.1218,159,36,11,0
13,1,0,1,3,3,3,-0.0867,172,47,9,0
13,1,0,2,3,3,0,-0.1076,174,46,9,0
13,1,0,1,3,3,0,-0.0922,177,37,16,0
13,1,0,1,1,3,0,-0.0979,161,39,7,0
13,1,0,1,3,3,0,-0.1031,184,38,7,0
13,1,0,2,4,3,2,-0.0924,169,42,4,0
13,1,0,2,2,3,0,-0.116,169,46,5,0
13,1,0,2,1,2,0,-0.1092,162,45,10,0
13,1,0,1,2,1,0,-0.1034,168,31,8,0
13,1,0,5,2,4,3,-0.1251,160,34,11,1
13,1,0,1,2,3,0,-0.1119,164,39,8,0
13,1,0,3,2,2,3,-0.106,170,43,8,1
13,1,0,1,3,3,0,-0.1256,192,49,7,0
13,1,0,1,1,1,0,-0.1171,175,52,8,0
13,1,0,3,1,2,2,-0.1213,174,41,9,0
13,1,0,5,4,3,2,10.5116,168,44,7,1
13,1,0,2,3,2,0,-0.103,163,34,10,0
14,1,0,2,3,3,0,-0.1255,159,36,11,0
14,1,0,3,3,3,0,-0.086,179,41,9,0
14,1,0,1,1,3,0,-0.097,164,39,8,0
14,1,0,4,4,2,0,-0.1024,199,39,12,0
14,1,0,1,2,3,2,-0.0926,164,39,8,0
14,1,0,3,3,3,3,-0.1101,182,45,8,0
14,1,0,2,4,3,0,-0.1257,193,47,10,0
14,1,0,4,1,2,3,-0.1185,173,50,8,0
14,1,0,2,3,3,3,-0.1239,146,30,6,0
14,1,0,1,1,2,1,-0.0879,157,41,10,0
14,1,0,1,3,3,3,-0.1209,168,44,7,0
14,1,0,4,2,2,3,-0.0971,180,41,8,0
14,1,0,3,2,2,2,-0.1026,167,45,7,0
14,1,0,3,2,2,0,-0.0773,164,28,10,0
14,1,0,1,1,2,0,-0.1148,191,47,14,0
14,1,0,2,4,2,0,-0.0818,157,44,18,0
14,1,0,1,1,3,0,-0.0807,193,47,10,0
14,1,0,3,2,3,0,-0.1139,193,47,10,0
14,1,0,2,1,2,0,-0.0826,173,50,8,0
14,1,0,1,4,3,0,-0.1045,192,49,7,0
14,1,0,2,3,2,0,-0.1212,158,45,15,0
14,1,0,5,4,1,0,-0.1041,175,44,16,1
14,1,0,1,3,3,0,-0.1002,175,44,16,0
14,1,0,4,4,3,2,-0.0953,184,38,7,0
14,1,0,2,2,3,0,-0.1219,167,34,17,0
14,1,0,4,4,4,0,-0.1246,168,41,9,0
14,1,0,3,3,2,0,-0.1178,150,37,3,0
14,1,0,3,4,2,0,-0.1117,151,30,9,0
14,1,0,4,2,2,4,-0.1153,151,30,9,0
14,1,0,1,3,3,3,-0.0863,169,42,4,0
14,1,0,5,3,3,5,-0.087,164,39,8,0
14,1,0,2,3,2,3,-0.1029,167,36,16,0
14,1,0,1,1,3,0,-0.1237,177,49,9,0
14,1,0,1,2,2,0,-0.0839,186,42,7,0
14,1,0,1,3,2,3,-0.0949,157,44,18,0
14,1,0,2,1,3,1,-0.1183,169,42,4,0
15,1,0,1,2,3,0,-0.0891,194,40,20,0
15,1,0,1,2,3,0,-0.0875,193,46,16,0
15,1,0,5,2,3,4,-0.0964,175,44,16,0
15,1,0,5,3,3,5,-0.0905,172,47,9,0
15,1,0,4,4,2,0,-0.1015,204,49,9,0
15,1,0,4,4,1,2,-0.1178,175,52,8,0
15,1,0,4,2,4,3,-0.0963,158,33,11,0
15,1,0,3,4,2,0,-0.1115,157,41,10,0
15,1,0,1,3,3,3,-0.127,165,33,10,0
15,1,0,4,2,2,4,-0.1135,173,50,8,0
15,1,0,2,1,3,2,-0.1092,167,34,17,0
15,1,0,1,1,2,0,-0.0941,167,34,8,0
15,1,0,1,3,2,0,-0.109,199,39,12,0
15,1,0,2,4,3,0,-0.1163,176,44,11,0
15,1,0,3,4,2,2,-0.0977,186,42,7,0
15,1,0,3,4,4,0,-0.114,168,41,9,0
15,1,0,5,4,1,2,-0.103,184,38,7,1
15,1,0,5,2,3,4,-0.104,193,47,10,0
15,1,0,1,2,3,3,-0.1241,165,25,16,0
15,1,0,2,1,3,0,-0.1125,165,33,10,0
15,1,0,1,2,2,0,-0.1268,191,47,14,0
15,1,0,4,3,3,3,-0.1242,163,37,6,0
15,1,0,3,1,2,2,-0.1018,199,39,12,0
15,1,0,4,4,1,0,0.2257,189,49,15,1
15,1,0,3,2,2,5,-0.1228,163,34,10,0
15,1,0,2,4,2,0,-0.1176,185,47,7,0
15,1,0,2,3,3,3,-0.1107,146,30,6,0
15,1,0,5,3,1,3,-0.117,155,44,7,0
15,1,0,1,1,3,0,-0.1121,163,37,6,0
15,1,0,2,3,2,3,-0.1006,165,36,8,0
15,1,0,1,3,2,3,-0.0928,185,47,7,0
15,1,0,2,4,3,0,-0.1071,172,41,5,0
15,1,0,5,2,2,5,-0.1228,157,39,9,0
15,1,0,1,1,3,0,-0.0942,184,38,7,0
15,1,0,5,3,3,3,-0.0972,177,37,16,0
15,1,0,1,1,2,0,-0.1026,157,39,9,0
15,1,0,5,2,2,5,-0.1216,192,41,12,0
15,1,0,2,2,3,3,-0.1212,165,25,16,0
15,1,0,2,1,3,1,-0.1131,194,40,20,0
15,1,0,4,4,3,0,-0.1015,169,46,5,0
15,1,0,1,1,4,0,-0.0897,168,41,9,0
16,1,0,5,3,2,3,-0.1119,191,47,14,0
16,1,0,1,1,3,0,-0.1259,176,44,11,0
16,1,0,2,3,3,3,-0.121,172,47,9,0
16,1,0,4,3,1,5,-0.094,175,52,8,0
16,1,0,4,2,3,5,-0.1073,165,33,10,0
16,1,0,2,2,2,3,-0.1155,165,44,12,0
16,1,0,4,4,3,0,-0.1234,167,34,17,0
16,1,0,5,2,3,4,-0.1262,175,44,16,0
16,1,0,5,2,4,4,-0.1166,160,34,11,0
16,1,0,4,1,1,2,-0.1121,189,49,15,0
16,1,0,4,3,4,5,-0.1232,158,33,11,0
16,1,0,4,1,2,3,-0.1093,162,45,10,0
16,1,0,2,2,4,0,-0.1149,169,49,8,0
16,1,0,3,2,3,0,-0.1097,193,46,16,0
16,1,0,1,1,2,1,-0.1177,165,36,8,0
16,1,0,1,1,2,1,-0.0865,164,28,10,0
16,1,0,4,4,2,0,5.4457,165,36,8,1
16,1,0,2,3,3,0,-0.1186,184,38,7,0
16,1,0,5,2,2,3,-0.0947,167,34,8,0
16,1,0,2,4,3,0,-0.0944,177,37,16,0
16,1,0,5,2,3,4,-0.1165,165,41,16,0
16,1,0,2,4,2,0,-0.0985,191,47,14,0
16,1,0,3,2,2,0,-0.0956,185,47,7,0
16,1,0,3,2,3,0,-0.0834,169,42,4,0
16,1,0,1,3,3,3,-0.1194,165,33,10,0
16,1,0,1,3,2,0,-0.1142,199,39,12,0
16,1,0,1,1,2,0,-0.1215,167,36,16,0
16,1,0,4,1,2,3,-0.1002,158,45,15,0
16,1,0,2,1,4,1,-0.1068,165,38,8,0
16,1,0,3,2,1,0,-0.1177,168,31,8,0
16,1,0,4,4,3,0,-0.1123,177,49,9,0
16,1,0,1,4,3,0,-0.1139,161,39,7,0
16,1,0,5,3,3,5,-0.114,174,46,9,1
16,1,0,4,4,3,2,-0.102,176,44,11,0
16,1,0,5,3,3,5,-0.0979,169,42,4,0
17,1,0,1,2,2,0,-0.0933,180,41,8,0
17,1,0,1,3,3,3,-0.114,172,47,9,0
17,1,0,1,2,3,0,-0.1258,168,44,7,0
17,1,0,1,3,3,3,-0.0795,176,44,11,0
17,1,0,5,2,2,3,-0.0867,164,36,11,1
17,1,0,1,2,3,3,-0.0925,182,45,8,0
17,1,0,1,4,4,0,-0.1222,168,41,9,0
17,1,0,3,2,1,3,-0.1191,189,49,15,1
17,1,0,1,1,4,0,-0.1149,168,41,9,0
17,1,0,3,4,3,2,-0.1228,177,49,9,0
17,1,0,2,1,4,2,-0.0957,158,33,11,0
17,1,0,2,4,3,2,-0.1137,174,46,9,0
17,1,0,5,2,2,4,-0.1032,163,34,10,0
17,1,0,1,1,3,0,-0.1242,192,43,14,0
17,1,0,4,4,4,0,-0.0934,160,34,11,0
17,1,0,2,1,2,0,-0.1262,164,28,10,0
17,1,0,3,2,3,2,-0.1149,192,43,14,0
17,1,0,2,3,3,3,-0.1065,175,44,16,0
17,1,0,1,2,2,0,-0.125,192,41,12,0
17,1,0,5,2,2,5,-0.1146,146,36,10,0
17,1,0,3,1,1,2,-0.1148,155,44,7,0
17,1,0,1,3,3,3,-0.1199,193,47,10,0
17,1,0,1,1,3,0,-0.1207,192,49,7,0
17,1,0,3,2,4,3,-0.0806,168,41,9,0
17,1,0,2,2,3,2,-0.0782,165,25,16,0
17,1,0,3,1,3,3,-0.1257,193,40,8,1
17,1,0,3,4,3,0,-0.0921,168,44,7,0
17,1,0,3,4,2,2,-0.097,157,44,18,0
18,1,0,2,1,3,0,-0.1148,167,34,17,0
18,1,0,2,2,2,0,-0.0983,168,47,13,0
18,1,0,2,2,2,0,-0.1139,167,34,8,0
18,1,0,4,1,2,3,-0.1152,146,36,10,0
18,1,0,1,4,2,0,-0.1226,157,44,18,0
18,1,0,3,3,3,0,-0.1027,167,34,17,0
18,1,0,4,4,3,2,-0.0883,161,39,7,0
18,1,0,3,2,3,4,-0.0746,176,44,11,0
18,1,0,1,1,3,0,-0.1093,192,49,7,0
18,1,0,1,3,3,3,-0.094,179,41,9,0
18,1,0,4,3,2,0,-0.1259,191,47,14,0
18,1,0,1,1,2,0,-0.1201,180,41,8,0
18,1,0,1,3,2,0,-0.1206,164,36,11,0
18,1,0,2,4,3,0,-0.0926,164,39,8,0
18,1,0,5,4,3,2,13.3955,146,30,6,1
18,1,0,1,4,3,0,-0.1048,179,41,9,0
18,1,0,1,4,3,0,-0.1062,193,47,10,0
18,1,0,4,2,2,4,-0.1149,199,39,12,0
18,1,0,2,3,2,3,-0.1191,164,28,10,0
18,1,0,3,2,3,0,-0.1154,165,33,10,0
18,1,0,1,3,2,3,-0.0977,164,28,10,0
18,1,0,2,1,3,0,-0.116,165,33,10,0
18,1,0,1,3,1,0,-0.1163,151,41,14,0
18,1,0,3,2,2,0,-0.0917,157,44,18,0
18,1,0,1,3,3,0,-0.1102,194,40,20,0
18,1,0,5,2,1,3,-0.1236,189,49,15,0
18,1,0,2,4,1,2,-0.1117,189,49,15,0
18,1,0,5,2,2,3,-0.1086,204,49,9,1
18,1,0,3,4,2,0,-0.1087,185,47,7,0
19,1,0,3,2,2,3,-0.1197,178,44,11,0
19,1,0,2,3,2,3,-0.125,168,47,13,0
19,1,0,1,2,3,0,-0.1151,165,41,16,0
19,1,0,3,1,1,2,-0.1255,189,49,15,0
19,1,0,2,4,1,0,-0.1172,175,52,8,0
19,1,0,3,4,1,2,-0.0842,155,44,7,0
19,1,0,2,1,2,2,-0.0991,157,44,18,0
19,1,0,1,2,3,0,-0.1178,192,49,7,0
19,1,0,4,1,1,3,-0.1049,189,49,15,0
19,1,0,3,4,2,0,-0.1137,146,36,10,0
19,1,0,2,1,3,0,-0.1131,177,49,9,0
19,1,0,4,4,2,0,-0.1161,158,45,15,0
19,1,0,1,4,3,0,-0.0973,158,32,11,0
19,1,0,4,2,3,4,-0.0782,169,46,5,0
19,1,0,2,2,2,0,-0.0828,180,41,8,0
19,1,0,1,2,2,0,-0.1042,163,34,10,0
19,1,0,2,1,1,1,-0.1257,189,49,15,0
19,1,0,3,1,2,3,-0.1142,158,45,15,0
19,1,0,2,4,2,0,-0.123,165,44,12,0
19,1,0,1,2,3,0,-0.0998,177,49,9,0
19,1,0,3,1,3,2,-0.0809,177,37,16,0
19,1,0,2,3,2,0,-0.1061,158,45,15,0
19,1,0,5,2,2,3,-0.0974,199,39,12,1
19,1,0,2,2,3,0,-0.0968,193,40,8,0
19,1,0,2,4,2,0,-0.1088,150,37,3,0
19,1,0,4,3,2,3,-0.1246,164,28,10,0
19,1,0,1,1,3,0,-0.1218,175,44,16,0
19,1,0,1,4,3,0,-0.1114,193,46,16,0
19,1,0,1,2,3,0,-0.1132,158,32,11,0
19,1,0,3,2,3,3,-0.1129,165,25,16,1
19,1,0,2,3,3,0,-0.0877,192,43,14,0
19,1,0,1,1,3,0,-0.1144,192,49,7,0
19,1,0,2,2,2,0,-0.1117,165,36,8,0
19,1,0,1,1,3,0,-0.1214,193,40,8,0
19,1,0,4,3,1,0,-0.1145,168,31,8,0
19,1,0,1,4,4,0,-0.1161,165,38,8,0
19,1,0,2,1,4,0,-0.0979,160,34,11,0
19,1,0,4,2,2,4,-0.1118,167,34,8,0
20,1,0,3,2,1,3,-0.0823,189,49,15,0
20,1,0,2,1,3,0,-0.1039,182,45,8,0
20,1,0,1,3,2,3,-0.1166,181,46,12,0
20,1,0,2,2,2,0,-0.1078,162,45,10,0
20,1,0,1,1,3,0,-0.082,194,40,20,0
20,1,0,1,1,4,0,-0.1149,160,34,11,0
20,1,0,3,3,2,0,-0.0962,180,41,8,0
20,1,0,4,1,3,3,-0.1041,165,33,10,0
20,1,0,2,1,3,1,-0.122,193,47,10,0
20,1,0,5,2,2,3,-0.1174,174,41,9,1
20,1,0,4,2,3,3,-0.0981,182,45,8,1
20,1,0,3,2,3,4,-0.0919,169,42,4,0
20,1,0,1,3,3,3,-0.0895,165,25,16,0
20,1,0,5,4,2,2,6.6294,186,42,7,1
20,1,0,4,2,3,4,-0.1144,192,43,14,0
20,1,0,1,3,4,0,-0.1132,165,38,8,0
20,1,0,3,2,3,0,-0.1089,173,35,9,0
20,1,0,1,1,4,0,-0.1156,160,34,11,0
20,1,0,2,2,2,0,-0.113,174,41,9,0
20,1,0,1,2,1,0,-0.1168,175,52,8,0
20,1,0,1,1,2,1,-0.1062,167,36,16,0
20,1,0,2,2,3,0,-0.1079,193,46,16,0
20,1,0,2,1,4,1,-0.1074,169,49,8,0
20,1,0,1,3,2,3,-0.1015,181,46,12,0
20,1,0,1,2,3,2,-0.1088,193,40,8,0
20,1,0,3,2,4,0,-0.0866,169,49,8,0
20,1,0,3,2,2,5,-0.1081,158,45,15,0
20,1,0,4,2,1,4,-0.1011,189,49,15,0
20,1,0,3,2,3,3,-0.1264,193,40,8,1
20,1,0,3,4,1,0,-0.1112,151,41,14,0
20,1,0,2,3,2,0,-0.0799,168,47,13,0
20,1,0,4,4,3,2,-0.1189,163,37,6,0
20,1,0,2,2,1,0,-0.0993,189,49,15,0
20,1,0,1,2,2,2,-0.1132,167,34,8,0
20,1,0,2,4,4,0,-0.1207,160,34,11,0
20,1,0,1,1,3,0,-0.0818,165,33,10,0
20,1,0,5,2,2,4,-0.1049,180,41,8,0
21,1,0,4,3,3,3,-0.1151,165,25,16,0
21,1,0,4,3,2,3,-0.1149,192,41,12,0
21,1,0,2,4,3,0,-0.1237,182,45,8,0
21,1,0,2,2,2,0,-0.0876,170,43,8,0
21,1,0,1,2,2,2,-0.1223,157,39,9,0
21,1,0,1,3,3,0,-0.0957,172,41,5,0
21,1,0,2,2,3,2,-0.1179,184,38,7,0
21,1,0,1,1,2,0,-0.1226,157,44,18,0
21,1,0,1,1,2,0,-0.1269,192,41,12,0
21,1,0,2,2,3,0,-0.0933,184,38,7,0
21,1,0,2,1,2,0,-0.1148,167,45,7,0
21,1,0,2,1,3,3,-0.0978,167,34,17,0
21,1,0,3,4,2,0,-0.1086,204,49,9,0
21,1,0,1,3,3,3,-0.1146,193,46,16,0
21,1,0,5,4,4,0,12.4368,169,49,8,1
21,1,0,2,4,2,2,-0.0891,157,44,18,0
21,1,0,5,4,1,2,-0.0835,184,57,6,1
21,1,0,1,2,2,0,-0.1019,165,36,8,0
21,1,0,4,3,2,3,-0.1197,186,42,7,0
21,1,0,4,4,4,0,-0.1124,158,33,11,0
21,1,0,1,3,2,3,-0.1204,168,47,13,0
21,1,0,3,4,3,2,-0.1074,165,33,10,0
21,1,0,5,2,3,3,-0.1216,193,47,10,0
21,1,0,2,1,1,0,-0.095,151,41,14,0
21,1,0,3,4,3,0,-0.1112,193,47,10,0
21,1,0,4,3,2,3,-0.125,165,44,12,0
21,1,0,1,1,4,0,-0.0867,160,34,11,0
21,1,0,2,2,4,2,-0.1223,160,34,11,0
21,1,0,2,1,2,0,-0.1133,186,42,7,0
21,1,0,4,4,2,2,-0.1117,167,36,16,0
21,1,0,2,4,2,0,-0.091,191,47,14,0
21,1,0,5,2,3,5,-0.1252,192,49,7,0
21,1,0,4,4,2,0,-0.094,164,28,10,0
21,1,0,1,2,3,0,-0.0916,167,34,17,0
21,1,0,5,3,2,5,-0.1035,174,41,9,1
22,1,0,4,2,3,4,-0.1219,172,41,5,0
22,1,0,2,4,2,0,-0.1156,157,41,10,0
22,1,0,1,3,3,3,-0.1093,168,44,7,0
22,1,0,5,2,3,5,-0.0826,176,44,11,0
22,1,0,2,4,4,0,-0.1228,168,41,9,0
22,1,0,1,1,1,0,-0.1153,168,31,8,0
22,1,0,1,3,2,3,-0.0956,191,47,14,0
22,1,0,4,3,3,3,-0.119,174,46,9,0
22,1,0,3,4,2,2,-0.1229,157,44,18,0
22,1,0,3,1,3,2,-0.1141,192,49,7,0
22,1,0,1,1,3,1,-0.1139,177,49,9,0
22,1,0,5,4,2,2,12.8737,164,36,11,1
22,1,0,3,2,3,0,-0.1018,168,44,7,0
22,1,0,2,4,3,2,-0.1271,161,39,7,0
22,1,0,4,3,3,3,-0.094,172,41,5,0
22,1,0,1,3,2,3,-0.1002,158,45,15,0
22,1,0,3,2,3,0,-0.1013,182,45,8,0
22,1,0,5,2,1,3,-0.1141,168,31,8,0
22,1,0,1,2,3,0,-0.127,182,45,8,0
22,1,0,4,2,3,4,-0.108,165,25,16,0
22,1,0,1,3,3,0,-0.1144,173,35,9,0
22,1,0,3,2,3,2,-0.0969,165,41,16,0
22,1,0,1,1,3,0,-0.1122,159,36,11,0
22,1,0,2,4,2,0,-0.1086,181,46,12,0
22,1,0,2,4,2,0,-0.1037,162,45,10,0
22,1,0,3,2,4,3,-0.0867,160,34,11,1
22,1,0,1,3,3,3,-0.1229,146,30,6,0
22,1,0,2,3,3,0,-0.0883,165,41,16,0
22,1,0,5,4,1,0,-0.1081,176,44,11,1
22,1,0,2,2,3,3,-0.107,163,37,6,0
22,1,0,2,2,3,0,-0.118,182,45,8,0
22,1,0,2,4,1,0,-0.1093,175,52,8,0
22,1,0,1,2,2,0,-0.1013,180,41,8,0
22,1,0,1,3,3,0,-0.0891,165,33,10,0
22,1,0,3,1,3,3,-0.0858,176,44,11,1
22,1,0,2,2,2,0,-0.1228,185,47,7,0
22,1,0,1,2,2,0,-0.1095,199,39,12,0
22,1,0,2,4,2,0,-0.1214,150,37,3,0
22,1,0,5,2,3,3,-0.126,169,42,4,1
23,1,0,1,2,1,0,-0.1196,189,49,15,0
23,1,0,2,1,3,1,-0.096,169,42,4,0
23,1,0,2,1,2,3,-0.1225,174,41,9,0
23,1,0,2,1,3,0,-0.1213,172,41,5,0
23,1,0,3,2,2,4,-0.1211,165,44,12,0
23,1,0,5,2,3,3,-0.0993,169,46,5,0
23,1,0,2,4,3,0,-0.122,172,47,9,0
23,1,0,3,4,2,0,-0.0942,199,39,12,0
23,1,0,1,3,3,0,-0.1122,184,38,7,0
23,1,0,4,4,2,2,4.333,184,57,6,1
23,1,0,5,2,3,4,-0.1147,174,46,9,0
23,1,0,2,2,3,0,-0.1169,165,25,16,0
23,1,0,4,3,3,0,-0.1142,176,44,11,0
23,1,0,2,3,1,3,-0.1255,175,52,8,0
23,1,0,2,4,4,2,-0.112,168,41,9,0
23,1,0,5,2,3,4,-0.1066,177,37,16,0
23,1,0,1,1,2,0,-0.117,186,42,7,0
23,1,0,4,4,1,2,9.2139,151,41,14,1
23,1,0,2,1,2,0,-0.0789,163,34,10,0
23,1,0,1,2,2,0,-0.12,174,41,9,0
23,1,0,5,3,2,5,-0.0932,199,39,12,0
23,1,0,3,1,2,3,-0.1033,164,28,10,0
23,1,0,2,1,3,0,-0.1168,193,40,8,0
23,1,0,4,4,2,2,-0.1244,173,50,8,0
23,1,0,4,2,2,5,-0.1032,165,44,12,0
23,1,0,1,1,3,0,-0.0933,165,25,16,0
23,1,0,2,4,2,0,-0.1223,157,39,9,0
23,1,0,2,1,3,0,-0.1178,179,41,9,0
23,1,0,5,2,2,4,-0.1205,157,39,9,0
23,1,0,4,4,2,0,-0.1076,174,41,9,0
23,1,0,3,4,4,2,-0.1158,169,49,8,0
23,1,0,3,4,3,0,-0.0842,174,46,9,0
23,1,0,4,4,2,2,-0.1012,167,36,16,0
23,1,0,2,3,3,0,-0.1192,173,35,9,0
23,1,0,2,2,2,0,-0.0838,178,44,11,0
23,1,0,1,1,2,0,-0.114,170,43,8,0
23,1,0,3,2,3,0,-0.1246,192,49,7,0
0,2,1,4,2,2,3,-0.1131,204,49,9,0
0,2,1,4,3,2,0,-0.1257,180,41,8,0
0,2,1,2,1,3,0,-0.1041,165,25,16,0
0,2,1,1,3,2,0,-0.1163,173,50,8,0
0,2,1,4,1,2,3,-0.1121,174,41,9,0
0,2,1,2,4,1,2,-0.1222,151,41,14,0
0,2,1,2,4,3,0,-0.1052,172,47,9,0
0,2,1,5,3,2,5,-0.1072,199,39,12,0
0,2,1,2,1,4,2,-0.0992,165,38,8,0
0,2,1,1,3,2,3,-0.1096,181,46,12,0
0,2,1,1,1,2,0,-0.1219,199,39,12,0
0,2,1,3,4,2,0,0.2049,180,41,8,1
0,2,1,5,3,4,5,-0.1134,168,41,9,1
0,2,1,1,2,2,3,-0.1046,174,41,9,0
0,2,1,4,2,1,4,-0.1231,151,41,14,0
0,2,1,1,3,2,0,-0.1019,204,49,9,0
0,2,1,3,4,3,0,-0.1237,176,44,11,0
0,2,1,1,3,3,0,-0.1058,193,40,8,0
0,2,1,1,2,3,0,-0.107,168,44,7,0
0,2,1,1,3,3,0,-0.1259,168,44,7,0
0,2,1,3,4,3,0,0.0961,182,45,8,1
0,2,1,1,1,2,0,-0.1259,164,36,11,0
0,2,1,2,4,2,2,-0.0956,157,39,9,0
0,2,1,3,4,2,2,-0.1152,185,47,7,0
0,2,1,2,4,2,2,-0.1117,158,45,15,0
0,2,1,1,4,3,0,-0.1185,165,33,10,0
0,2,1,4,4,2,0,-0.1254,192,41,12,0
0,2,1,1,1,2,0,-0.0838,151,30,9,0
0,2,1,5,2,2,4,-0.1265,192,41,12,0
0,2,1,5,4,1,2,-0.0963,170,43,8,1
0,2,1,4,4,2,0,0.1254,204,49,9,1
0,2,1,5,3,3,5,-0.0936,159,36,11,1
0,2,1,5,2,2,4,-0.111,157,41,10,0
0,2,1,4,1,2,3,-0.1072,157,44,18,0
0,2,1,5,3,2,3,-0.1132,170,43,8,0
0,2,1,4,3,2,3,-0.1195,204,49,9,0
0,2,1,3,4,2,0,0.1732,185,47,7,1
0,2,1,4,3,3,3,-0.1172,163,37,6,0
1,2,1,4,3,3,5,-0.1042,161,39,7,0
1,2,1,5,3,3,5,-0.1237,165,25,16,0
1,2,1,3,3,2,0,-0.1121,181,46,12,0
1,2,1,4,2,3,3,-0.1176,176,44,11,0
1,2,1,3,4,2,0,-0.1232,151,30,9,1
1,2,1,2,1,2,0,-0.1155,151,30,9,0
1,2,1,1,3,3,0,-0.1154,177,49,9,0
1,2,1,2,4,3,0,-0.119,169,46,5,0
1,2,1,1,1,3,0,-0.1224,193,40,8,0
1,2,1,2,2,2,0,-0.1244,173,50,8,0
1,2,1,2,2,4,0,-0.1199,160,34,11,0
1,2,1,4,4,2,2,-0.0969,191,47,14,0
1,2,1,1,1,2,1,-0.1147,167,36,16,0
1,2,1,1,2,4,0,-0.0982,169,49,8,0
1,2,1,1,3,2,0,-0.1121,164,36,11,0
1,2,1,5,4,1,2,-0.1095,177,49,9,1
1,2,1,5,2,2,3,-0.1169,185,47,7,1
1,2,1,2,4,3,0,-0.1073,161,39,7,1
1,2,1,5,3,3,5,-0.106,165,41,16,1
1,2,1,2,2,3,0,-0.0994,192,49,7,0
1,2,1,4,3,2,3,-0.1252,199,39,12,0
1,2,1,2,1,3,0,-0.0986,165,41,16,0
1,2,1,2,4,2,0,-0.1156,167,36,16,1
1,2,1,3,2,2,0,-0.096,191,47,14,0
1,2,1,3,2,2,3,-0.0958,174,41,9,0
1,2,1,1,2,2,0,-0.1181,157,39,9,0
1,2,1,1,3,2,0,-0.1194,184,57,6,0
1,2,1,2,2,2,0,-0.0878,178,44,11,0
1,2,1,2,4,4,0,-0.0926,169,49,8,1
1,2,1,2,2,3,0,-0.1275,193,47,10,0
1,2,1,1,3,2,3,-0.1035,178,44,11,0
1,2,1,1,3,3,0,-0.0929,169,46,5,0
1,2,1,4,2,1,3,-0.1043,151,41,14,0
